,home_shot,away_shot,home_possession,away_possession,home_pass_success,away_pass_success,home_dribbles,away_dribbles,home_aerials_won,away_aerials_won,home_tackles,away_tackles,home_corners,away_corners,home_dispossessed,away_dispossessed,home_missing_player,away_missing_player,home_missing_player_rating,away_missing_player_rating,home,away,half_home_score,half_away_score,full_home_score,full_away_score,kick_off,date,matchup_home_goals,matchup_away_goals,matchup_home_wins,matchup_draw,matchup_away_wins,home_total_att,away_total_att,home_open_att,away_open_att,home_set_att,away_set_att,home_counter_att,away_counter_att,home_pk_att,away_pk_att,home_own_att,away_own_att,home_total_passes,away_total_passes,home_crosses_passes,away_crosses_passes,home_long_balls,away_long_balls,home_short_passes,away_short_passes
345,12,10,51.6,48.4,81,80,8,2,23,25,14,12,3,6,8,9,2,4,6.9,6.26,Espanyol,Leganes,1,0,1,0,20:00,"Ijm, 04-Jan-19",6.0,4.0,Won (50%),Drew (0%),Won (50%),12,10,11,8,1,1,0,1,0,0,0,0,486,456,9,30,61,64,415,362
346,15,5,65.2,34.8,82,70,17,4,29,22,19,11,7,0,6,11,3,6,6.45,6.62,Athletic Bilbao,Espanyol,0,1,1,1,20:00,"Ijm, 08-Mac-19",4.0,5.0,Won (17%),Drew (33%),Won (50%),15,5,10,3,5,2,0,0,0,0,0,0,566,303,49,4,52,67,464,231
347,7,9,35.9,64.1,52,64,6,9,22,26,9,17,5,5,13,4,1,2,6.08,6.56,Getafe,Eibar,1,0,2,0,19:15,"Ijm, 24-Ago-18",5.0,7.0,Won (17%),Drew (50%),Won (33%),7,9,5,4,2,5,0,0,0,0,0,0,247,443,13,15,82,98,149,329
348,11,6,66.6,33.4,82,68,8,2,13,29,7,18,7,4,10,2,3,1,6.52,5.92,Villarreal,Leganes,0,0,2,1,17:30,"Jpl, 21-Apr-19",8.0,7.0,Won (67%),Drew (0%),Won (33%),11,6,8,2,3,3,0,0,0,1,0,0,587,296,17,19,78,65,492,211
349,32,14,59.7,40.3,79,72,10,14,21,12,19,16,12,3,8,11,3,5,6.66,6.31,Eibar,Levante,1,2,4,4,11:00,"Jpl, 09-Des-18",11.0,11.0,Won (17%),Drew (50%),Won (33%),32,15,21,9,9,5,1,0,1,0,0,1,458,312,42,14,75,66,341,230
350,16,9,52.4,47.6,79,78,10,7,17,19,14,11,4,6,6,9,4,4,6.35,6.66,Villarreal,Real Sociedad,1,1,1,2,19:15,"Jmos, 18-Ago-18",9.0,10.0,Won (50%),Drew (17%),Won (33%),16,9,13,6,2,3,1,0,0,0,0,0,483,443,18,13,66,74,397,355
351,19,12,56.6,43.4,77,70,12,2,30,22,10,26,14,3,21,10,5,5,6.61,6.51,Atletico Madrid,Eibar,0,0,1,1,12:00,"Jmos, 15-Sep-18",11.0,4.0,Won (67%),Drew (33%),Won (0%),19,12,11,9,8,3,0,0,0,0,0,0,561,428,38,16,69,85,454,327
352,21,9,64.0,36.0,91,80,16,11,9,17,14,31,5,1,15,6,4,4,6.71,6.86,Barcelona,Atletico Madrid,0,0,2,0,19:45,"Jmos, 06-Apr-19",8.0,5.0,Won (50%),Drew (50%),Won (0%),21,9,16,6,1,3,4,0,0,0,0,0,730,410,6,7,47,53,675,349
353,17,8,47.4,52.6,78,80,8,10,19,27,19,21,3,4,11,12,0,3,,6.81,Deportivo Alaves,Celta Vigo,0,0,0,0,17:30,"Jmos, 23-Feb-19",7.0,3.0,Won (67%),Drew (17%),Won (17%),17,8,10,6,7,1,0,1,0,0,0,0,449,497,20,14,64,65,365,417
354,19,14,57.2,42.8,84,81,11,13,24,16,12,10,7,0,4,6,3,6,6.84,6.55,Real Madrid,Girona,1,0,1,2,11:00,"Jpl, 17-Feb-19",18.0,9.0,Won (80%),Drew (0%),Won (20%),19,14,12,8,7,2,0,3,0,1,0,0,542,404,25,14,57,63,459,327
355,14,11,44.0,56.0,75,80,12,2,24,21,16,14,9,2,10,10,2,3,6.72,7.06,Deportivo Alaves,Atletico Madrid,0,2,0,4,19:45,"Jmos, 30-Mac-19",1.0,7.0,Won (0%),Drew (33%),Won (67%),14,11,8,10,5,1,1,0,0,0,0,0,411,525,32,7,60,66,319,450
